"filename", "language", "Python", "TOML", "Markdown", "MS SQL", "Ini", "comment", "blank", "total"
"c:\Users\sajit\AlgoRoyale\BUILD_PLAN.md", "Markdown", 0, 0, 108, 0, 0, 0, 41, 149
"c:\Users\sajit\AlgoRoyale\README.md", "Markdown", 0, 0, 26, 0, 0, 0, 19, 45
"c:\Users\sajit\AlgoRoyale\app_run.py", "Python", 12, 0, 0, 0, 0, 36, 9, 57
"c:\Users\sajit\AlgoRoyale\poetry.lock", "TOML", 0, 2197, 0, 0, 0, 1, 163, 2361
"c:\Users\sajit\AlgoRoyale\pyproject.toml", "TOML", 0, 42, 0, 0, 0, 130, 13, 185
"c:\Users\sajit\AlgoRoyale\scripts\add_file_headers.py", "Python", 68, 0, 0, 0, 0, 7, 16, 91
"c:\Users\sajit\AlgoRoyale\scripts\create_test_directory.py", "Python", 123, 0, 0, 0, 0, 33, 35, 191
"c:\Users\sajit\AlgoRoyale\scripts\import_helper.py", "Python", 49, 0, 0, 0, 0, 4, 13, 66
"c:\Users\sajit\AlgoRoyale\scripts\setup_database.py", "Python", 8, 0, 0, 0, 0, 4, 6, 18
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\account_cash_adapter.py", "Python", 12, 0, 0, 0, 0, 2, 6, 20
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\market_data\corporate_action_adapter.py", "Python", 48, 0, 0, 0, 0, 19, 10, 77
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\market_data\news_adapter.py", "Python", 37, 0, 0, 0, 0, 19, 9, 65
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\market_data\quote_adapter.py", "Python", 131, 0, 0, 0, 0, 124, 16, 271
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\market_data\screener_adapter.py", "Python", 22, 0, 0, 0, 0, 18, 8, 48
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\market_data\stream_adapter.py", "Python", 46, 0, 0, 0, 0, 48, 13, 107
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\account_adapter.py", "Python", 96, 0, 0, 0, 0, 67, 11, 174
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\assets_adapter.py", "Python", 29, 0, 0, 0, 0, 30, 11, 70
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\calendar_adapter.py", "Python", 30, 0, 0, 0, 0, 31, 11, 72
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\clock_adapter.py", "Python", 15, 0, 0, 0, 0, 13, 8, 36
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\order_stream_adapter.py", "Python", 60, 0, 0, 0, 0, 47, 11, 118
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\orders_adapter.py", "Python", 113, 0, 0, 0, 0, 88, 11, 212
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\portfolio_adapter.py", "Python", 36, 0, 0, 0, 0, 10, 9, 55
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\positions_adapter.py", "Python", 50, 0, 0, 0, 0, 37, 11, 98
"c:\Users\sajit\AlgoRoyale\src\algo_royale\adapters\trading\watchlist_adapter.py", "Python", 47, 0, 0, 0, 0, 98, 17, 162
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\market_data\market_data_enriched_streamer.py", "Python", 233, 0, 0, 0, 0, 56, 24, 313
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\market_data\market_data_raw_streamer.py", "Python", 190, 0, 0, 0, 0, 47, 22, 259
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\market_data\queued_async_enriched_data_buffer.py", "Python", 45, 0, 0, 0, 0, 2, 8, 55
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\orchestrator\trade_orchestrator.py", "Python", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\order_execution\order_execution.py", "Python", 13, 0, 0, 0, 0, 6, 3, 22
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\orders\equity_order_enums.py", "Python", 22, 0, 0, 0, 0, 12, 12, 46
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\orders\equity_order_types.py", "Python", 54, 0, 0, 0, 0, 125, 34, 213
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\orders\order_generator.py", "Python", 232, 0, 0, 0, 0, 53, 20, 305
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\orders\signal_order_payload.py", "Python", 7, 0, 0, 0, 0, 18, 5, 30
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\signals\queued_async_data_payload.py", "Python", 37, 0, 0, 0, 0, 19, 10, 66
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\signals\queued_async_symbol_list.py", "Python", 9, 0, 0, 0, 0, 7, 5, 21
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\signals\signal_generator.py", "Python", 206, 0, 0, 0, 0, 48, 20, 274
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\signals\signals_data_payload.py", "Python", 4, 0, 0, 0, 0, 18, 4, 26
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\signals\stream_data_ingest_object.py", "Python", 124, 0, 0, 0, 0, 37, 17, 178
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\signals\stream_signal_roster_object.py", "Python", 74, 0, 0, 0, 0, 45, 18, 137
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\strategies\portfolio_strategy_registry.py", "Python", 210, 0, 0, 0, 0, 7, 16, 233
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\strategies\signal_strategy_registry.py", "Python", 205, 0, 0, 0, 0, 15, 17, 237
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\symbols\enums.py", "Python", 9, 0, 0, 0, 0, 1, 3, 13
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\symbols\queued_async_symbol_hold.py", "Python", 10, 0, 0, 0, 0, 7, 5, 22
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\symbols\symbol_hold_tracker.py", "Python", 67, 0, 0, 0, 0, 4, 10, 81
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\utils\async_pubsub.py", "Python", 55, 0, 0, 0, 0, 1, 13, 69
"c:\Users\sajit\AlgoRoyale\src\algo_royale\application\utils\queued_async_update_object.py", "Python", 43, 0, 0, 0, 0, 17, 7, 67
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\backtest.py", "Python", 13, 0, 0, 0, 0, 2, 9, 24
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\base_column_names.py", "Python", 12, 0, 0, 0, 0, 7, 5, 24
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\column_name.py", "Python", 11, 0, 0, 0, 0, 3, 4, 18
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\data_ingest_columns.py", "Python", 12, 0, 0, 0, 0, 1, 4, 17
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\feature_engineering_columns.py", "Python", 288, 0, 0, 0, 0, 6, 5, 299
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\portfolio_evaluation_keys.py", "Python", 12, 0, 0, 0, 0, 2, 4, 18
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\portfolio_execution_keys.py", "Python", 27, 0, 0, 0, 0, 9, 9, 45
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\portfolio_strategy_columns.py", "Python", 7, 0, 0, 0, 0, 2, 7, 16
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\portfolio_transaction_keys.py", "Python", 12, 0, 0, 0, 0, 1, 2, 15
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\column_names\strategy_columns.py", "Python", 11, 0, 0, 0, 0, 2, 7, 20
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\data_preparer\asset_matrix_preparer.py", "Python", 55, 0, 0, 0, 0, 21, 9, 85
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\data_preparer\stage_data_preparer.py", "Python", 93, 0, 0, 0, 0, 14, 10, 117
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\enums\backtest_stage.py", "Python", 196, 0, 0, 0, 0, 35, 24, 255
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\enums\backtest_stage_dict_validation.py", "Python", 59, 0, 0, 0, 0, 28, 6, 93
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\enums\data_extension.py", "Python", 8, 0, 0, 0, 0, 10, 1, 19
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\enums\ma_type.py", "Python", 4, 0, 0, 0, 0, 7, 3, 14
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\enums\signal_type.py", "Python", 7, 0, 0, 0, 0, 17, 4, 28
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\backtest\base_backtest_evaluator.py", "Python", 36, 0, 0, 0, 0, 4, 8, 48
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\backtest\portfolio_backtest_evaluator.py", "Python", 239, 0, 0, 0, 0, 46, 15, 300
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\backtest\signal_backtest_evaluator.py", "Python", 139, 0, 0, 0, 0, 10, 24, 173
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\portfolio\portfolio_cross_strategy_summary.py", "Python", 62, 0, 0, 0, 0, 4, 9, 75
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\portfolio\portfolio_cross_window_evaluator.py", "Python", 162, 0, 0, 0, 0, 12, 14, 188
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\portfolio\portfolio_evaluation_coordinator.py", "Python", 40, 0, 0, 0, 0, 6, 7, 53
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\strategy\signal_strategy_evaluation_coordinator.py", "Python", 175, 0, 0, 0, 0, 33, 25, 233
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\strategy\strategy_evaluation_type.py", "Python", 4, 0, 0, 0, 0, 6, 2, 12
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\strategy\strategy_evaluator.py", "Python", 99, 0, 0, 0, 0, 15, 12, 126
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\evaluator\symbol\symbol_evaluation_coordinator.py", "Python", 105, 0, 0, 0, 0, 26, 14, 145
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\executor\portfolio_backtest_executor.py", "Python", 419, 0, 0, 0, 0, 55, 35, 509
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\executor\strategy_backtest_executor.py", "Python", 239, 0, 0, 0, 0, 22, 33, 294
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\feature_engineering\backtest_feature_engineer.py", "Python", 106, 0, 0, 0, 0, 17, 15, 138
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\feature_engineering\feature_engineer.py", "Python", 648, 0, 0, 0, 0, 21, 57, 726
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\feature_engineering\feature_engineering.py", "Python", 216, 0, 0, 0, 0, 19, 30, 265
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\main.py", "Python", 13, 0, 0, 0, 0, 2, 9, 24
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\maps\condition_class_map.py", "Python", 171, 0, 0, 0, 0, 0, 2, 173
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\maps\portfolio_strategy_class_map.py", "Python", 42, 0, 0, 0, 0, 0, 2, 44
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\maps\portfolio_strategy_combinator_map.py", "Python", 42, 0, 0, 0, 0, 0, 2, 44
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\maps\signal_strategy_combinator_map.py", "Python", 69, 0, 0, 0, 0, 0, 2, 71
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\maps\stateful_logic_map.py", "Python", 17, 0, 0, 0, 0, 0, 2, 19
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\maps\strategy_class_map.py", "Python", 64, 0, 0, 0, 0, 6, 4, 74
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\optimizer\portfolio\optimization_direction.py", "Python", 4, 0, 0, 0, 0, 0, 3, 7
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\optimizer\portfolio\portfolio_metric.py", "Python", 5, 0, 0, 0, 0, 1, 3, 9
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\optimizer\portfolio\portfolio_strategy_optimizer.py", "Python", 268, 0, 0, 0, 0, 69, 21, 358
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\optimizer\portfolio\portfolio_strategy_optimizer_factory.py", "Python", 74, 0, 0, 0, 0, 54, 18, 146
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\optimizer\signal\signal_strategy_optimizer.py", "Python", 242, 0, 0, 0, 0, 64, 36, 342
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\optimizer\signal\signal_strategy_optimizer_factory.py", "Python", 62, 0, 0, 0, 0, 54, 18, 134
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\pipeline\pipeline_coordinator.py", "Python", 57, 0, 0, 0, 0, 12, 8, 77
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\data_staging\data_ingest_stage_coordinator.py", "Python", 179, 0, 0, 0, 0, 36, 27, 242
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\data_staging\feature_engineering_stage_coordinator.py", "Python", 135, 0, 0, 0, 0, 28, 19, 182
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\optimization\base_optimization_stage_coordinator.py", "Python", 151, 0, 0, 0, 0, 29, 16, 196
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\optimization\portfolio_optimization_stage_coordinator.py", "Python", 310, 0, 0, 0, 0, 93, 23, 426
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\optimization\signal_strategy_optimization_stage_coordinator.py", "Python", 338, 0, 0, 0, 0, 39, 26, 403
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\optimization\strategy_optimization_stage_coordinator.py", "Python", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\stage_coordinator.py", "Python", 5, 0, 0, 0, 0, 3, 3, 11
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\testing\base_testing_stage_coordinator.py", "Python", 149, 0, 0, 0, 0, 24, 14, 187
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\testing\portfolio_testing_stage_coordinator.py", "Python", 353, 0, 0, 0, 0, 36, 30, 419
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_coordinator\testing\signal_strategy_testing_stage_coordinator.py", "Python", 437, 0, 0, 0, 0, 33, 33, 503
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data\loader\portfolio_matrix_loader.py", "Python", 357, 0, 0, 0, 0, 79, 28, 464
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data\loader\stage_data_loader.py", "Python", 291, 0, 0, 0, 0, 44, 28, 363
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data\loader\symbol_strategy_data_loader.py", "Python", 52, 0, 0, 0, 0, 11, 8, 71
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data\stage_data_manager.py", "Python", 361, 0, 0, 0, 0, 18, 24, 403
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data\writer\stage_data_writer.py", "Python", 92, 0, 0, 0, 0, 13, 13, 118
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data\writer\symbol_strategy_data_writer.py", "Python", 173, 0, 0, 0, 0, 14, 14, 201
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\portfolio_backtest_executor_validator.py", "Python", 75, 0, 0, 0, 0, 15, 5, 95
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\portfolio_evaluation_coordinator_validator.py", "Python", 165, 0, 0, 0, 0, 13, 5, 183
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\portfolio_optimization_stage_coordinator_validator.py", "Python", 81, 0, 0, 0, 0, 6, 3, 90
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\portfolio_testing_stage_coordinator_validator.py", "Python", 125, 0, 0, 0, 0, 44, 5, 174
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\signal_backtest_evaluator_validator.py", "Python", 16, 0, 0, 0, 0, 2, 6, 24
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\signal_strategy_evaluation_validator.py", "Python", 120, 0, 0, 0, 0, 9, 13, 142
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\signal_strategy_full_result_validator.py", "Python", 33, 0, 0, 0, 0, 11, 3, 47
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\signal_strategy_optimization_result_validator.py", "Python", 103, 0, 0, 0, 0, 13, 9, 125
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\signal_strategy_testing_result_validator.py", "Python", 79, 0, 0, 0, 0, 11, 13, 103
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\signal_summary_validator.py", "Python", 122, 0, 0, 0, 0, 10, 10, 142
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\stage_data_validation\validate_asyn_iterator_dict.py", "Python", 94, 0, 0, 0, 0, 15, 17, 126
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\base_strategy.py", "Python", 2, 0, 0, 0, 0, 4, 4, 10
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\base_portfolio_strategy.py", "Python", 72, 0, 0, 0, 0, 28, 16, 116
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\buffered_components\buffered_portfolio_strategy.py", "Python", 88, 0, 0, 0, 0, 57, 9, 154
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\equal_risk_contribution_portfolio_strategy.py", "Python", 89, 0, 0, 0, 0, 17, 15, 121
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\equal_weight_portfolio_strategy.py", "Python", 49, 0, 0, 0, 0, 42, 13, 104
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\inverse_volatility_portfolio_strategy.py", "Python", 59, 0, 0, 0, 0, 15, 13, 87
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\max_sharpe_portfolio_strategy.py", "Python", 86, 0, 0, 0, 0, 16, 14, 116
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\mean_variance_portfolio_strategy.py", "Python", 86, 0, 0, 0, 0, 16, 14, 116
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\minimum_variance_portfolio_strategy.py", "Python", 75, 0, 0, 0, 0, 15, 14, 104
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\mock\mock_portfolio_strategy.py", "Python", 63, 0, 0, 0, 0, 76, 20, 159
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\momentum_portfolio_strategy.py", "Python", 53, 0, 0, 0, 0, 23, 12, 88
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\risk_parity_portfolio_strategy.py", "Python", 83, 0, 0, 0, 0, 25, 13, 121
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\volatility_weighted_portfolio_strategy.py", "Python", 60, 0, 0, 0, 0, 23, 13, 96
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\portfolio\winner_takes_all_portfolio_strategy.py", "Python", 72, 0, 0, 0, 0, 17, 13, 102
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\base_signal_strategy.py", "Python", 207, 0, 0, 0, 0, 45, 22, 274
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\bollinger_bands_strategy.py", "Python", 27, 0, 0, 0, 0, 16, 4, 47
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\buffered_components\buffered_condition.py", "Python", 27, 0, 0, 0, 0, 14, 7, 48
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\buffered_components\buffered_signal_strategy.py", "Python", 103, 0, 0, 0, 0, 19, 11, 133
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\buffered_components\buffered_stateful_logic.py", "Python", 36, 0, 0, 0, 0, 14, 7, 57
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\combined_weighted_signal_strategy.py", "Python", 65, 0, 0, 0, 0, 19, 11, 95
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\combo_strategy.py", "Python", 22, 0, 0, 0, 0, 10, 4, 36
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\adx_above_threshold.py", "Python", 63, 0, 0, 0, 0, 30, 12, 105
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\adx_below_threshold.py", "Python", 42, 0, 0, 0, 0, 29, 11, 82
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\base_strategy_condition.py", "Python", 66, 0, 0, 0, 0, 29, 15, 110
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\bollinger_bands_entry.py", "Python", 60, 0, 0, 0, 0, 4, 10, 74
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\bollinger_bands_exit.py", "Python", 54, 0, 0, 0, 0, 0, 9, 63
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\boolean_column_entry.py", "Python", 36, 0, 0, 0, 0, 3, 8, 47
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\combo_entry.py", "Python", 84, 0, 0, 0, 0, 7, 9, 100
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\combo_exit.py", "Python", 86, 0, 0, 0, 0, 7, 9, 102
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\ema_above_sma_rolling.py", "Python", 55, 0, 0, 0, 0, 4, 11, 70
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\macd_bearish_cross.py", "Python", 72, 0, 0, 0, 0, 31, 12, 115
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\macd_bullish_cross.py", "Python", 84, 0, 0, 0, 0, 23, 12, 119
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\momentum_entry.py", "Python", 83, 0, 0, 0, 0, 1, 9, 93
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\momentum_exit.py", "Python", 83, 0, 0, 0, 0, 1, 9, 93
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\moving_average_crossover_entry.py", "Python", 118, 0, 0, 0, 0, 18, 14, 150
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\moving_average_crossover_exit.py", "Python", 112, 0, 0, 0, 0, 7, 14, 133
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\moving_average_entry.py", "Python", 78, 0, 0, 0, 0, 13, 10, 101
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\moving_average_exit.py", "Python", 72, 0, 0, 0, 0, 12, 10, 94
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\price_above_sma.py", "Python", 90, 0, 0, 0, 0, 31, 12, 133
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\price_below_sma.py", "Python", 89, 0, 0, 0, 0, 23, 12, 124
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\price_crosses_above_sma.py", "Python", 77, 0, 0, 0, 0, 33, 12, 122
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\price_crosses_below_sma.py", "Python", 77, 0, 0, 0, 0, 33, 12, 122
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\pullback_entry.py", "Python", 79, 0, 0, 0, 0, 1, 9, 89
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\pullback_exit.py", "Python", 45, 0, 0, 0, 0, 2, 11, 58
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\return_volatility_exit.py", "Python", 73, 0, 0, 0, 0, 7, 9, 89
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\rsi_above_threshold.py", "Python", 43, 0, 0, 0, 0, 31, 11, 85
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\rsi_below_threshold.py", "Python", 60, 0, 0, 0, 0, 33, 11, 104
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\rsi_entry.py", "Python", 57, 0, 0, 0, 0, 1, 9, 67
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\rsi_exit.py", "Python", 57, 0, 0, 0, 0, 1, 9, 67
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\sma_trend.py", "Python", 77, 0, 0, 0, 0, 11, 11, 99
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\time_of_day_entry.py", "Python", 49, 0, 0, 0, 0, 0, 8, 57
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\time_of_day_exit.py", "Python", 47, 0, 0, 0, 0, 0, 8, 55
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\trailing_stop_exit_condition.py", "Python", 43, 0, 0, 0, 0, 6, 9, 58
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\trend_above_sma.py", "Python", 67, 0, 0, 0, 0, 2, 9, 78
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\volatility_breakout_entry.py", "Python", 121, 0, 0, 0, 0, 6, 10, 137
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\volatility_breakout_exit.py", "Python", 118, 0, 0, 0, 0, 8, 10, 136
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\volatility_spike.py", "Python", 80, 0, 0, 0, 0, 29, 12, 121
"c:\Users\sajit\AlgoRoyale\src\algo_royale\backtester\strategy\signal\conditions\volume_surge.py", "Python", 84, 0, 0, 0, 0, 32, 12, 128
